"NumberOfImages","Mean","StandardDeviation"
"5",0.444256042926041,0.245351305970272
"5",0.465716219811744,0.224676046870924
"5",0.451184651543895,0.226305378904328
"5",0.505440566179784,0.233455016579484
"5",0.47464751400465,0.217581933980137
"5",0.40623955258431,0.223969930565679
"5",0.466222089167896,0.235108091989734
"5",0.517266357638708,0.238218979845931
"5",0.487588269096952,0.224907122262735
"5",0.42151072172794,0.234956487966166
"5",0.506419206260452,0.242949717274253
"5",0.475243846076593,0.227746248695964
"5",0.405963065063357,0.234050432969655
"5",0.523321497031376,0.230015693934227
"5",0.46084160973518,0.249040585258165
"5",0.431711768678893,0.229929842444976
"5",0.477726768159137,0.219224863636886
"5",0.526271162443444,0.221856684973237
"5",0.497505087407917,0.209059128100277
"5",0.43335063386465,0.22260441983231
"5",0.516143212806156,0.226472123890566
"5",0.485971977842368,0.211869838475902
"5",0.418802070459684,0.221935764184494
"5",0.531800312612283,0.213749564764964
"5",0.471042987829578,0.235908906878834
"5",0.442789208213496,0.217472961286922
"5",0.527438221156469,0.231012776409054
"5",0.498338899046006,0.218822903798579
"5",0.433417412648973,0.232136727054524
"5",0.541739913919993,0.21786437750663
"5",0.482828758178371,0.24172505824314
"5",0.455514348924285,0.225871312734022
"5",0.532982350847391,0.222738333924354
"5",0.471537540421504,0.244578625433878
"5",0.442962135269766,0.226760616651631
"5",0.489678186927478,0.235090282608096
"5",0.459242266961036,0.235296161532679
"5",0.510651745307944,0.239747932687236
"5",0.48109265438686,0.225764431266428
"5",0.415377872128517,0.23395000484541
"5",0.499568517569476,0.244180429108236
"5",0.468524936522066,0.228246867769964
"5",0.399642970137714,0.232571771309372
"5",0.516945725084416,0.231750541219317
"5",0.454789977199016,0.248996948184861
"5",0.425776777131853,0.229239358414687
"5",0.511655783315729,0.248704117805986
"5",0.481744614549718,0.23527884221562
"5",0.415224791958831,0.243369664812181
"5",0.527533959647203,0.235751174288634
"5",0.467308780285329,0.255007728847019
"5",0.439284121012773,0.23796391269852
"5",0.517980776989938,0.24050618142628
"5",0.455105328568684,0.257571863835871
"5",0.425752853231494,0.23839376661998
"5",0.474898350518195,0.248519940334307
"5",0.520869269971235,0.232892704152664
"5",0.491883961556388,0.220040290737214
"5",0.427312596623714,0.231463671512347
"5",0.535611888377125,0.220174384173424
"5",0.476988838887665,0.242249701246103
"5",0.449776311965188,0.225829681910448
"5",0.52664961737967,0.224814781516207
"5",0.465518242527647,0.244822175451016
"5",0.437054728054046,0.226381634476889
"5",0.484023221902261,0.235810466051999
"5",0.536794459080823,0.228658938505578
"5",0.477531635266969,0.250462750244695
"5",0.450020890266855,0.234557137326329
"5",0.494636230413723,0.24068569883712
"5",0.484619889482535,0.243839397529823
"5",0.476701530413205,0.226473072534687
"5",0.524818437441878,0.228584648556936
"5",0.49635204886122,0.216215945074285
"5",0.432892524165857,0.229018264282805
"5",0.514739856314446,0.23324330996069
"5",0.484898218416465,0.219156874564734
"5",0.418489729474833,0.228637694471569
"5",0.530348679486447,0.220567442395096
"5",0.470214950360013,0.241642403979027
"5",0.442250629445546,0.223843663136832
"5",0.525955737308621,0.237468193441097
"5",0.497163040978224,0.225652433242006
"5",0.43295310749789,0.238265874458749
"5",0.540230396227194,0.224390938236092
"5",0.481905682098833,0.247146629484324
"5",0.454861848895825,0.231783713863286
"5",0.531502022190677,0.22927965617635
"5",0.470694924433789,0.250089353163591
"5",0.442415569918959,0.232852596157044
"5",0.48872331273473,0.240543555531229
"5",0.534490730682999,0.221191260176579
"5",0.506557680118199,0.209854766614341
"5",0.444165298494292,0.225780089089313
"5",0.547755150291142,0.208325927555909
"5",0.490934441895059,0.234017343097005
"5",0.464648377490791,0.219172965433528
"5",0.539555991291252,0.213102465275737
"5",0.48038175439253,0.236934620529259
"5",0.452929319700276,0.220305737840819
"5",0.497255270645085,0.227469485417234
"5",0.549031878892822,0.216820391386075
"5",0.491610346948486,0.242138537854664
"5",0.465046163970203,0.227798851599112
"5",0.507222446173767,0.232046536068682
"5",0.497971191698499,0.23542646011726
"5",0.519466739059846,0.239201393370947
"5",0.490785719079537,0.226748609566848
"5",0.426918300914259,0.237570240516074
"5",0.534171805967437,0.226538187419199
"5",0.476129512836426,0.247604668724219
"5",0.449185580128628,0.231696211090202
"5",0.525243545155398,0.231201373760912
"5",0.464743435551738,0.250274899163574
"5",0.436573691159713,0.23244001548355
"5",0.483128082821357,0.24119099077845
"5",0.5353267931433,0.234783941555362
"5",0.476657405599626,0.255623162605315
"5",0.449421142936535,0.240187037881083
"5",0.493665442438841,0.245813117299368
"5",0.483709508878606,0.249027214092301
"5",0.543013627105371,0.219291408097263
"5",0.485865792570839,0.242854808047872
"5",0.459397709261222,0.227983829846102
"5",0.501813569639605,0.233154256798915
"5",0.492406244947208,0.236322152212315
"5",0.502552238709849,0.240721175333955
"6",0.423523424244823,0.230409895231456
"6",0.414017749704556,0.229918822969164
"6",0.448557406790208,0.240348190523704
"6",0.429957725720063,0.227284165565809
"6",0.389302500061554,0.225465667580433
"6",0.423490353366286,0.236423823495295
"6",0.45680198395497,0.24484923704971
"6",0.438613499158599,0.232986518129095
"6",0.398792664637594,0.232831544214433
"6",0.448712431010248,0.245997118547422
"6",0.429973899049851,0.233192682772271
"6",0.389011984914139,0.231407384451792
"6",0.462063443262432,0.24093535078423
"6",0.423577276290319,0.244656657191812
"6",0.405601295440261,0.23048634934725
"6",0.431002170810059,0.228657455485904
"6",0.463318072955684,0.236720826569935
"6",0.445475020842453,0.225127246022219
"6",0.406360558843441,0.226191658182901
"6",0.455544782266954,0.237888737930722
"6",0.437172479154765,0.225385362823678
"6",0.396957565151876,0.224898749223063
"6",0.468329058704147,0.232810908679071
"6",0.430503224561611,0.237620084436227
"6",0.41286396387951,0.223774241055901
"6",0.463573735559579,0.242210428020293
"6",0.445602945798064,0.230855808368365
"6",0.406204681027403,0.231921702590625
"6",0.475723629886434,0.236707913306246
"6",0.438621363031017,0.242559631749182
"6",0.421351875636812,0.229925098015974
"6",0.468613409466662,0.238218214808794
"6",0.43052222909705,0.242997391729059
"6",0.412758133903192,0.229405345430902
"6",0.44403689890756,0.23926929105385
"6",0.419605076039971,0.235837220282581
"6",0.453021758200361,0.244792102423963
"6",0.434878782071816,0.232677459445396
"6",0.395190086594809,0.231893387860502
"6",0.444859155151479,0.245806766011525
"6",0.426169039702951,0.232732488254011
"6",0.385346961918735,0.230286124264832
"6",0.458360740688465,0.24097395035733
"6",0.419997948596515,0.244109027634804
"6",0.402066835213282,0.229676321980576
"6",0.453205756616913,0.250241698112391
"6",0.43493069065543,0.23835654374419
"6",0.394949767635367,0.23759260832145
"6",0.466035449099892,0.244944068917753
"6",0.428416649020624,0.249207177207745
"6",0.41086721595965,0.236032568476664
"6",0.45857797658114,0.246336460676254
"6",0.419942223149865,0.249459093356456
"6",0.40188209805628,0.235272553929088
"6",0.434150275480694,0.246028686165637
"6",0.459805922123067,0.242267757646693
"6",0.441879469691101,0.230667127998306
"6",0.402610537719206,0.231107236569749
"6",0.472101108382088,0.236968347435636
"6",0.435113477445777,0.242250091745669
"6",0.41788522820272,0.229379629855005
"6",0.464922850915313,0.238367566447232
"6",0.426952510806246,0.242558981835495
"6",0.409232148488839,0.22871303980845
"6",0.440595262080965,0.239052366483472
"6",0.47240513573335,0.242191121314588
"6",0.435163828180928,0.247442593239439
"6",0.417816513432056,0.234795885850781
"6",0.448174368265547,0.243415245034946
"6",0.440681242839141,0.244163859614763
"6",0.43072544280475,0.232631922608985
"6",0.462843722135689,0.240341315184652
"6",0.445116553756367,0.228997472024848
"6",0.406261520208501,0.230013358100075
"6",0.455110436403203,0.241565080405235
"6",0.436860981355939,0.229340637421106
"6",0.396920249126456,0.228851119863315
"6",0.467834283484578,0.236435116675792
"6",0.430251113174471,0.241096867243855
"6",0.412725146163754,0.227558830718927
"6",0.46309429160008,0.245740088121121
"6",0.445241044995069,0.234621447956792
"6",0.406105974354546,0.235639724721286
"6",0.475191101697512,0.240200416455311
"6",0.438322329992152,0.245883128288005
"6",0.42116144473321,0.233510666974251
"6",0.468113340782189,0.241752311805373
"6",0.430268229628959,0.246387820124081
"6",0.412619032176782,0.233088410677948
"6",0.443711502862741,0.242584565635072
"6",0.469400718925128,0.237595545402306
"6",0.451880546037525,0.226728670408079
"6",0.413427974489185,0.228911567403027
"6",0.480998895563815,0.232067684437111
"6",0.44473662203271,0.238754585700738
"6",0.427883193003747,0.226651916994432
"6",0.474182351793105,0.233617606683218
"6",0.436975971929576,0.239300773978351
"6",0.419651627690266,0.226302390078269
"6",0.449890575654036,0.235444546357877
"6",0.481357138236567,0.237254298953296
"6",0.444851074409687,0.243896714078857
"6",0.427883722279736,0.232012438999627
"6",0.457173168922615,0.239577347047767
"6",0.450036312877958,0.240510288895225
"6",0.459353181756939,0.245776519552042
"6",0.441543700354729,0.234418005472295
"6",0.40253624373523,0.234828758386079
"6",0.471593231879,0.240435821578546
"6",0.434837661044997,0.24556428043258
"6",0.417717500173376,0.232962050261168
"6",0.464448389555969,0.241878848907421
"6",0.426722565913549,0.245942890543863
"6",0.409116540318812,0.232396625015575
"6",0.440292206105797,0.242356450077293
"6",0.471891866499471,0.245576149417639
"6",0.434885802930967,0.250677973877011
"6",0.417648070993671,0.238286988547566
"6",0.447830628161616,0.246588493104468
"6",0.440375627833517,0.247390242192019
"6",0.477771268947364,0.237593230778069
"6",0.441376176132658,0.243677751898953
"6",0.424448561596932,0.231569833071353
"6",0.45382087431724,0.239551063866338
"6",0.446626646717115,0.240378572914116
"6",0.453989014755467,0.244453565549452
"6",0.466348800116832,0.228062555190684
"6",0.509183496374864,0.232068864977196
"6",0.484246265095525,0.219954074021379
"6",0.428908629340472,0.229040344770022
"6",0.499833791765891,0.235590182668033
"6",0.473848151380301,0.222064182708482
"6",0.416281460991328,0.228537194352801
"6",0.514584786898879,0.225385929538269
"6",0.461792848090646,0.240972516107654
"6",0.437244113612229,0.224678535212637
"6",0.510014793419261,0.239810202566336
"6",0.484827448569449,0.228125928072294
"6",0.42892005534494,0.237102519380441
"6",0.523684881994987,0.229184317279673
"6",0.472292202720518,0.246226876014128
"6",0.44845532384838,0.231895490966239
"6",0.515439744736196,0.232986680483234
"6",0.462129525225111,0.248408025978611
"6",0.437338340771296,0.232556545164288
"6",0.478637199054916,0.240659325566759
"6",0.51785356507399,0.226276045457917
"6",0.493325952790913,0.214980400357539
"6",0.438801439009458,0.226419344379498
"6",0.530692156443625,0.215793359818118
"6",0.480470702403352,0.234998073968941
"6",0.457224167549253,0.221089671332046
"6",0.522882756397864,0.219521645459813
"6",0.470831646096252,0.237179187843732
"6",0.446677955719278,0.221815769659112
"6",0.486413296855718,0.229460777672756
"6",0.531657843058156,0.223197820046953
"6",0.480967587149547,0.242172620026222
"6",0.457503782681995,0.228664590188427
"6",0.495528864633059,0.233880875444823
"6",0.48694804319586,0.236502578771172
"6",0.504438049555067,0.240935982243463
"6",0.479336591951867,0.228771920219895
"6",0.423689090814178,0.236420110380486
"6",0.518427260335348,0.230645502301556
"6",0.467254054849545,0.246446751628562
"6",0.443495001223649,0.231688534087223
"6",0.510033397112902,0.234265086699812
"6",0.456959351786005,0.248409739072977
"6",0.432252604672286,0.232093730415217
"6",0.473736745182656,0.241032712379803
"6",0.519292923660483,0.23789017109332
"6",0.467632883569722,0.253545438768015
"6",0.443646806209603,0.239165519333519
"6",0.483308992979007,0.245519328448445
"6",0.474163055055274,0.247986911036354
"6",0.526429527439272,0.224892018395393
"6",0.47595275446851,0.242591177836814
"6",0.452564160090927,0.228667428353999
"6",0.490770499024795,0.234619343204361
"6",0.482070109049581,0.237067271052687
"6",0.491328784615262,0.241353131586286
"6",0.516691937989483,0.231835323627169
"6",0.492382571755756,0.220857204554271
"6",0.438360834884299,0.231773837318957
"6",0.529498449605232,0.221384915674793
"6",0.479703823077299,0.239809377104762
"6",0.45665356231557,0.226287041779507
"6",0.521716481039376,0.225137751935487
"6",0.47012373236804,0.242064979946522
"6",0.446181894547048,0.227147120710439
"6",0.485621659157317,0.234293169739311
"6",0.530444669861923,0.228601581196095
"6",0.48018921207053,0.246828599222297
"6",0.456925350805324,0.233677212746088
"6",0.494681536177178,0.238509402760221
"6",0.486144742367342,0.241180455191706
"6",0.537160194003921,0.215270456749257
"6",0.488025319423253,0.235598659172781
"6",0.465324386040368,0.222837247964894
"6",0.501734044338559,0.227351612346863
"6",0.493605719035501,0.229990024059272
"6",0.502373725933952,0.23403929269263
"6",0.525267078839993,0.230190335659394
"6",0.475221470087664,0.2471989206845
"6",0.452031559366444,0.23364485516285
"6",0.48996549393089,0.239191326378261
"6",0.481311334991997,0.241692958597257
"6",0.490512132776355,0.24578712912005
"6",0.497679572943471,0.234898748744312
"7",0.428239285577202,0.232321281630157
"7",0.457852314138405,0.239884893721048
"7",0.441561963458605,0.229170630980304
"7",0.405910775778787,0.229798777627484
"7",0.450646689991956,0.240854858432426
"7",0.433916434833103,0.229379654085318
"7",0.397353323969221,0.228730399725833
"7",0.462557406352619,0.236397797761983
"7",0.427979836632645,0.240144250702093
"7",0.411859819901075,0.227562403474866
"7",0.458049438191963,0.244852876752579
"7",0.441652678030162,0.234331639165015
"7",0.405765871167944,0.234964516629415
"7",0.4694226994052,0.240025226756121
"7",0.435450733636624,0.244665928959357
"7",0.419640047094168,0.233086017659719
"7",0.462780125776122,0.241296056648066
"7",0.427980959120889,0.245023935162008
"7",0.411756749360762,0.232646399978364
"7",0.440486665475137,0.241698640611755
"7",0.463919871565276,0.237495631164698
"7",0.447804399580056,0.227192361514115
"7",0.412492318207432,0.228807010141564
"7",0.474863388895165,0.232668637891934
"7",0.441407007905281,0.238162249373758
"7",0.425857624262481,0.226814827888781
"7",0.468446250322015,0.233942941022179
"7",0.434187854063936,0.238559100477149
"7",0.418238531038665,0.226438898044047
"7",0.446240719846408,0.235182097896638
"7",0.475155536214465,0.237453542229978
"7",0.441491740488617,0.242914202500135
"7",0.425845431871399,0.231754787774092
"7",0.453035111373876,0.239124928155901
"7",0.446353039488549,0.239868442349843
"7",0.454633026303765,0.244821197448504
"7",0.438273234360302,0.234096273052984
"7",0.40249376983047,0.234218468231859
"7",0.466125785680977,0.240165658620518
"7",0.432249963739776,0.244338901844134
"7",0.416473871700778,0.232562557195464
"7",0.459427192823492,0.241342135998756
"7",0.424728919026576,0.244588670656435
"7",0.408541212710398,0.232001101269388
"7",0.437341045453957,0.241449878898234
"7",0.466366463714511,0.244912754998889
"7",0.432277976161162,0.249066554189301
"7",0.416402102933231,0.237472611550026
"7",0.444355114431669,0.245483057913055
"7",0.437399808004416,0.246109189905334
"7",0.471868503950571,0.237681403382647
"7",0.438299104852589,0.242672311414157
"7",0.422686617616439,0.231321424402128
"7",0.449946026352031,0.23905013737563
"7",0.443215454918873,0.239702017238839
"7",0.450078354336948,0.243595811848217
"7",0.463487268223875,0.240758406049617
"7",0.44746638394736,0.230653462101746
"7",0.412365879320384,0.232211493122938
"7",0.474387665733537,0.235898306096728
"7",0.44112126246992,0.2412457527926
"7",0.425659976611722,0.230115651651676
"7",0.467997014859996,0.237208984506108
"7",0.433937788468061,0.241698038093329
"7",0.418081144984062,0.229817778667936
"7",0.445934103983055,0.238259261555813
"7",0.474675198959731,0.240612138067737
"7",0.441203737003697,0.245930065809818
"7",0.425646624715791,0.234978284370169
"7",0.452695902351678,0.242091899208228
"7",0.446043933015294,0.242878720985859
"7",0.479964461761623,0.233252014229654
"7",0.446993636871711,0.239396771637648
"7",0.431689681357338,0.228663241307963
"7",0.458080521411014,0.23553368791862
"7",0.451640731423759,0.236337991491744
"7",0.458258500968648,0.240045367753315
"7",0.471408477567048,0.240819605174674
"7",0.438030339000079,0.245679563946705
"7",0.422506666197412,0.234540758027247
"7",0.449624810437034,0.242005438353145
"7",0.442924921897924,0.242702298038419
"7",0.449754497524941,0.246489323204493
"7",0.455195467680777,0.240035705502354
"7",0.504001812349225,0.234125788789125
"7",0.48231379221859,0.223409282199421
"7",0.434291970271537,0.231568709295263
"7",0.516240122549154,0.22539970890557
"7",0.471587582722477,0.239720676539543
"7",0.450908569991566,0.227020731059595
"7",0.508877477564915,0.22840169793191
"7",0.462784464631257,0.241449802136602
"7",0.441390976160416,0.227586227685143
"7",0.477141026495743,0.234959914226839
"7",0.516976681783958,0.231836261007857
"7",0.471953920977568,0.246024698130304
"7",0.451103149907965,0.233628936267259
"7",0.485480337335939,0.239038393163172
"7",0.477541733466538,0.241155509110256
"7",0.523261470438723,0.220402681394277
"7",0.479140111165811,0.236216854618743
"7",0.458742463256593,0.224147331316338
"7",0.492013655381992,0.229269228054044
"7",0.484416049206748,0.231370695907697
"7",0.492514645489789,0.235296155887293
"7",0.51239626711793,0.232966694486709
"7",0.467542048399153,0.24621788661394
"7",0.446750823194112,0.233496689472797
"7",0.481267287253516,0.239491773758048
"7",0.473235791637147,0.24146707203887
"7",0.481690563404211,0.245449424631666
"7",0.488318597976641,0.235891298734442
"7",0.522267843437226,0.225159490328558
"7",0.47847626385279,0.240416086948406
"7",0.45822988639418,0.228636738966201
"7",0.491294928925775,0.233439742362263
"7",0.483732323906405,0.235585242108817
"7",0.49178674109672,0.239352259599527
"7",0.498092711064107,0.22959436022162
"7",0.48762365353242,0.239905175978935
"8",0.458889145379907,0.240327385620727
"8",0.444051003533005,0.230719700112987
"8",0.411586082736418,0.231866131817005
"8",0.469198702984967,0.236036692319261
"8",0.43830892075262,0.240486735033019
"8",0.423952217978701,0.229999904315039
"8",0.463165100345466,0.237126118987243
"8",0.431592908443883,0.240818397423283
"8",0.41689598191373,0.229676487888171
"8",0.442839353098161,0.237774005278266
"8",0.469435780423789,0.240417401858767
"8",0.438369270006151,0.244845130626603
"8",0.423929980220341,0.234513997883773
"8",0.449177320513576,0.241442593464332
"8",0.442923977787142,0.242076070155522
"8",0.474418650226543,0.233699066520935
"8",0.443783869150561,0.238839301423497
"8",0.429562880969088,0.228698969951083
"8",0.454238106710137,0.235409767876842
"8",0.448170252761716,0.236061368691375
"8",0.454382787976527,0.239617231970752
"8",0.466419091832219,0.240546480121665
"8",0.435432999440637,0.24458223093681
"8",0.421022538317319,0.234088890605183
"8",0.446328671041771,0.241323484610932
"8",0.440034257365185,0.24187795663422
"8",0.446431101143821,0.245507193213166
"8",0.451540973397953,0.239564722548924
"8",0.473985059226383,0.236641207285142
"8",0.443509638973365,0.241656716200274
"8",0.429362372740109,0.231692031992356
"8",0.453922021173009,0.238185460170311
"8",0.447878939236443,0.238874356587626
"8",0.454064248084866,0.242338804961164
"8",0.459000539341826,0.236291498539061
"8",0.451237666001267,0.242276094978854
"8",0.511130875281397,0.228045253487886
"8",0.47136645199462,0.240261164206189
"8",0.452972688885034,0.229104004431535
"8",0.483416967060008,0.234283070430612
"8",0.476330960255443,0.236021033589673
"8",0.483809469194683,0.23967684132235
"8",0.489695078567245,0.231000027626477
"8",0.480043400593246,0.240056783262649
"8",0.489065023252264,0.234701118518833
"9",0.469228197120583,0.23671589150161
"9",0.440759363382893,0.240957068313832
"9",0.427542538890468,0.231507253018204
"9",0.450608563353979,0.237848400950018
"9",0.444895674120018,0.238411264533746
"9",0.450724776737133,0.241742806612749
"9",0.455387805133709,0.236144478959021
"9",0.448087695419059,0.241650083993508
"9",0.455089941026278,0.238704335821508
"9",0.482109465196049,0.235310454137204
